decision_key,active_in_queue,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,tech_domains,suggested_primary_strategy_id,suggested_primary_strategy_label,suggested_primary_strategy_score,alternate_strategy_ids,alternate_strategy_labels,alignment_exception_ids,alignment_exception_notes,auto_seed_blocked,decision_status,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-001-c4bc97115ebe,no,ITM-POL-001-00510,POL-001,123대 국정과제,기술,재난대응체계강화,DRV-PAR-DOC-POL-001-01321,"ㅇ (재난대응체계강화) 실시간상황공유, 현장작동성강화, 주민대피체계 고도화, 취약계층대피지원, 사회재난시관계기관협업기반구축등",,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,복지·교육·안전망 강화 성격의 일반 정책으로 특정 전략기술 primary를 두지 않는다.
SRD-POL-001-5b454b7f2eb1,no,ITM-POL-001-00534,POL-001,123대 국정과제,기술,정의로운노동대전환지원,DRV-PAR-DOC-POL-001-01659,"ㅇ (정의로운노동대전환지원) 정의로운전환특구지정, 재취업등공정한 전환지원로드맵마련, 내연차·철강등전환업종지속발굴·지원확대등",,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-b9713baa54ca,no,ITM-POL-001-00559,POL-001,123대 국정과제,기술,지방공공기관대응성강화,DRV-PAR-DOC-POL-001-00370,ㅇ (지방공공기관대응성강화) 지방공공기관도지역균형성장과국가현안에 적극기여할수있도록정보공시확대등자율적구조개혁추진,,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-6f886cd72d6e,no,ITM-POL-001-00562,POL-001,123대 국정과제,기술,지방의지속가능발전확산,DRV-PAR-DOC-POL-001-00316,"ㅇ (지방의지속가능발전확산) 지역소멸대응등에대응, 지방지속가능발전 사업발굴, 지방소멸대응기금등지원방안검토",,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,지역·문화·생활 인프라 확충 과제로 15대 전략기술과 직접 대응하지 않는다.
SRD-POL-001-fac3eaf87238,no,ITM-POL-001-00565,POL-001,123대 국정과제,기술,지방항공관문확대,DRV-PAR-DOC-POL-001-01053,"ㅇ (지방항공관문확대) 신공항사업추진, 국제선LCC 운항등네트워크확대",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-bfa97bf1567a,no,ITM-POL-001-00570,POL-001,123대 국정과제,기술,지역·필수의료보상강화,DRV-PAR-DOC-POL-001-01513,ㅇ (지역·필수의료보상강화) 필수의료집중지원을 위해▴건강보험공공 정책수가신설‧,,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,보건의료 서비스·보상·전달체계 정비 성격으로 디지털헬스 기술전략의 직접 과제는 아니다.
SRD-POL-001-b82f641d9f83,no,ITM-POL-001-00587,POL-001,123대 국정과제,기술,진료권중심의중증‧ 응급질환24시간전문의대응체계및야간‧ 휴일 소아환자진료협력체계* 구축,DRV-PAR-DOC-POL-001-01520,- 진료권중심의중증‧ 응급질환24시간전문의대응체계및야간‧ 휴일 소아환자진료협력체계* 구축,,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,보건의료 서비스·보상·전달체계 정비 성격으로 디지털헬스 기술전략의 직접 과제는 아니다.
SRD-POL-001-c06aea42f404,no,ITM-POL-001-00591,POL-001,123대 국정과제,기술,차세대고속열차도입,DRV-PAR-DOC-POL-001-00616,"- (차세대고속열차도입) 400km/h급철도단계적구축, 하이퍼튜브기술개발",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-1fb46ae11cea,no,ITM-POL-001-00592,POL-001,123대 국정과제,기술,차세대배터리기술개발및충청·영남·호남을잇는배터리삼각벨트구축,DRV-PAR-DOC-POL-001-00591,- 차세대배터리기술개발및충청·영남·호남을잇는배터리삼각벨트구축,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,reviewed,STR-002,,high,codex_manual_pol001_high_confidence,차세대 배터리 기술개발과 배터리 삼각벨트 구축은 초격차 전략기술 확보 축의 직접 과제다.
SRD-POL-001-31292f567a07,no,ITM-POL-001-00659,POL-001,123대 국정과제,기술,한미동맹을미래형포괄적전략동맹으로발전,DRV-PAR-DOC-POL-001-02097,"ㅇ (한미동맹을미래형포괄적전략동맹으로발전) 안보, 통상, 첨단기술등 분야별협력을뛰어넘어포괄적틀에서상호이익확대균형확보",,STR-006,탄소중립 및 에너지 안보 (수소·SMR),2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,경제안보·외교·공급망 거버넌스 성격으로 15대 전략 primary에 직접 귀속하지 않는다.
SRD-POL-001-372bbf288731,no,ITM-POL-001-00668,POL-001,123대 국정과제,기술,합동작전능력향상,DRV-PAR-DOC-POL-001-01934,ㅇ (합동작전능력향상) 시공간을초월하여정보공유및작전지휘가가능 하도록차세대지휘통제체계구축,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-be97f57dc944,no,ITM-POL-001-00674,POL-001,123대 국정과제,기술,해외위난및사건사고예방·대응체계선진화및국민편익증진을위한 영사서비스개선,DRV-PAR-DOC-POL-001-02163,ㅇ 해외위난및사건사고예방·대응체계선진화및국민편익증진을위한 영사서비스개선,,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,경제안보·외교·공급망 거버넌스 성격으로 15대 전략 primary에 직접 귀속하지 않는다.
SRD-POL-001-2b873241485c,no,ITM-POL-001-00689,POL-001,123대 국정과제,기술,획득체계혁신,DRV-PAR-DOC-POL-001-01987,"ㅇ (획득체계혁신) 방위사업의공정성을강화하고, 무기도입·R&D 체계 혁신을 통해군사력건설의효율성과방위산업경쟁력제고",,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-6bb0063e3937,no,ITM-POL-001-00703,POL-001,123대 국정과제,인프라·제도,▴인구정책거버넌스강화▴생애주기별사회적고립대응정책▴양질의 돌봄일자리확대등을 통해인구...,DRV-PAR-DOC-POL-001-01635,ㅇ ▴인구정책거버넌스강화▴생애주기별사회적고립대응정책▴양질의 돌봄일자리확대등을 통해인구가족구조변화에대응,,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,복지·교육·안전망 강화 성격의 일반 정책으로 특정 전략기술 primary를 두지 않는다.
SRD-POL-001-8833e88517e1,no,ITM-POL-001-00712,POL-001,123대 국정과제,인프라·제도,건강권,DRV-PAR-DOC-POL-001-01425,"- (건강권) 장애인주치의, 장애친화의료인프라등건강관리지원강화",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,보건의료 서비스·보상·전달체계 정비 성격으로 디지털헬스 기술전략의 직접 과제는 아니다.
SRD-POL-001-263e38904b9e,no,ITM-POL-001-00717,POL-001,123대 국정과제,인프라·제도,공공의료체계강화,DRV-PAR-DOC-POL-001-01510,ㅇ (공공의료체계강화) (중앙)국립중앙의료원-(권역)국립대병원-(지역)지방의료원·보건소간공공의료협력체계구축및진료권별공공의료인프라확충*,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,보건의료 서비스·보상·전달체계 정비 성격으로 디지털헬스 기술전략의 직접 과제는 아니다.
SRD-POL-001-3b98ebd44c9d,no,ITM-POL-001-00722,POL-001,123대 국정과제,인프라·제도,공정거래분쟁조정제도일괄정비(6개법률조항통합) 및조정제도신설·보강*,DRV-PAR-DOC-POL-001-01192,- 공정거래분쟁조정제도일괄정비(6개법률조항통합) 및조정제도신설·보강*,,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,시장질서·법집행·제도정비 과제로서 15대 기술전략 primary를 두기 어렵다.
SRD-POL-001-3617f5cbb836,no,ITM-POL-001-00723,POL-001,123대 국정과제,인프라·제도,공정한시장질서확립,DRV-PAR-DOC-POL-001-00894,"ㅇ (공정한시장질서확립) 불공정거래(시세조종, 미공개정보이용등)를엄단 하기위해‘원스트라이크아웃제’를도입하고, 불법이익은철저히박탈",,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,시장질서·법집행·제도정비 과제로서 15대 기술전략 primary를 두기 어렵다.
SRD-POL-001-7be40fb749bf,no,ITM-POL-001-00724,POL-001,123대 국정과제,인프라·제도,공정한임금체계확립,DRV-PAR-DOC-POL-001-01676,"ㅇ (공정한임금체계확립) 동일가치노동동일임금명문화, 고용형태에 따른차별처우금지법제화, 최저임금위운영및최저임금결정기준개선",,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,시장질서·법집행·제도정비 과제로서 15대 기술전략 primary를 두기 어렵다.
SRD-POL-001-67ac41edc8ef,no,ITM-POL-001-00725,POL-001,123대 국정과제,인프라·제도,공정한조달시장구현,DRV-PAR-DOC-POL-001-01175,ㅇ (공정한조달시장구현) ▴직권조사도입▴조사거부·불응등에 대한 과태료도입▴조달구매기관의부당행위에 대한관리·감독강화,,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,시장질서·법집행·제도정비 과제로서 15대 기술전략 primary를 두기 어렵다.
SRD-POL-001-f673b0154bd8,no,ITM-POL-001-00726,POL-001,123대 국정과제,인프라·제도,공정한플랫폼생태계구축및중소기업·소상공인의공정경쟁기회보장,DRV-PAR-DOC-POL-001-01177,ㅇ 공정한플랫폼생태계구축및중소기업·소상공인의공정경쟁기회보장,,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-71a64585e7a7,no,ITM-POL-001-00727,POL-001,123대 국정과제,인프라·제도,공정한플랫폼생태계조성,DRV-PAR-DOC-POL-001-01167,ㅇ (공정한플랫폼생태계조성) 소비자·입점업체보호및불공정관행근절을 위한온라인플랫폼규율체계마련,,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,시장질서·법집행·제도정비 과제로서 15대 기술전략 primary를 두기 어렵다.
SRD-POL-001-2c2f99f18ff5,no,ITM-POL-001-00743,POL-001,123대 국정과제,인프라·제도,글로벌규제대응을위한자원효율등급제및재생원료인증제마련,DRV-PAR-DOC-POL-001-00805,- 글로벌규제대응을위한자원효율등급제및재생원료인증제마련,,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-4484cc13c205,no,ITM-POL-001-00754,POL-001,123대 국정과제,인프라·제도,기후금융공급확대및ESG 공시관련인프라제고,DRV-PAR-DOC-POL-001-00872,ㅇ 기후금융공급확대및ESG 공시관련인프라제고,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-5f8777c87008,no,ITM-POL-001-00766,POL-001,123대 국정과제,인프라·제도,농촌재생지원,DRV-PAR-DOC-POL-001-01272,ㅇ (농촌재생지원) 농촌공간계획에따른농촌특화지구육성(시군별1개소)으로 농촌공간을기능별(정주·산업·경관등)로재배치하고빈집재생및인프라확대,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-8b436e20a7ec,no,ITM-POL-001-00767,POL-001,123대 국정과제,인프라·제도,누구나누리는관광환경조성,DRV-PAR-DOC-POL-001-01901,"ㅇ (누구나누리는관광환경조성) 국민휴가지원확대·신설*, 장애인등 관광취약계층대상무장애관광인프라·프로그램확충",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,지역·문화·생활 인프라 확충 과제로 15대 전략기술과 직접 대응하지 않는다.
SRD-POL-001-174eff1c67cd,no,ITM-POL-001-00771,POL-001,123대 국정과제,인프라·제도,독립몰수제도입및기소전몰수보전활성화,DRV-PAR-DOC-POL-001-01337,"- 독립몰수제도입및기소전몰수보전활성화, 특정불공정거래행위사용 의심계좌지급정지, 범죄수익환수국제공조강화등불법이익은닉방지",,STR-013,디지털 트윈 및 가상화 공정 혁신,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,시장질서·법집행·제도정비 과제로서 15대 기술전략 primary를 두기 어렵다.
SRD-POL-001-54da060f79e8,no,ITM-POL-001-00772,POL-001,123대 국정과제,인프라·제도,동물복지정책기반강화,DRV-PAR-DOC-POL-001-01437,"ㅇ (동물복지정책기반강화) (가칭)｢ 동물복지기본법｣ 제정(’27) 및동물복지 진흥원설립추진, 지자체동물보호센터등인프라확충",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
SRD-POL-001-c3e32214496b,no,ITM-POL-001-00779,POL-001,123대 국정과제,인프라·제도,디지털자산혁신서비스를자유롭게테스트할수있는환경을조성하고 기업성장을위한지역인프라를확충...,DRV-PAR-DOC-POL-001-00913,- 디지털자산혁신서비스를자유롭게테스트할수있는환경을조성하고 기업성장을위한지역인프라를확충하여블록체인특구실효성제고추진,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,2,STR-010 | STR-011,디지털 헬스케어 서비스 혁신 | 디지털 콘텐츠 및 K-컬처 혁신,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,디지털자산·블록체인 제도화 과제이나 현재 15대 전략 taxonomy에 대응 축이 없다.
SRD-POL-001-d69ce2fa17b3,no,ITM-POL-001-00780,POL-001,123대 국정과제,인프라·제도,마약류중독대응체계확립,DRV-PAR-DOC-POL-001-01338,"ㅇ (마약류중독대응체계확립) 마약류중독자재범방지, 불법마약류 해외유입차단, 의료용마약류오남용방지, 잠입수사·위장수사등도입",,STR-015,감염병 대응 및 공중보건 기술 자립,2,,,,,no,no_strategy,,,high,codex_manual_pol001_high_confidence,123대 국정과제의 총론·제도·지원 과제로서 15대 전략 primary를 직접 부여하기 어렵다.
