merge_candidate_id,document_id,page_no,review_priority,suggested_reviewer_action,review_status,reviewer_decision,reviewer_role_override,reviewer_resource_type_override,reviewer_strategy_override,reviewer_tech_domain_override,reviewer_tech_subdomain_override,merge_into_candidate_id,split_required,final_item_label,final_item_statement,reviewer_notes,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,merge_confidence,item_label_draft,item_statement_draft,primary_seed_id,member_seed_ids,supporting_review_seed_ids,member_count,supporting_review_count,primary_text
PMD-DOC-POL-005-0182,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,도전적-혁신적 연구 지원을 위한 연구관리 체계 강화,□ 도전적-혁신적 연구 지원을 위한 연구관리 체계 강화,CLS-SEED-DOC-POL-005-00400,CLS-SEED-DOC-POL-005-00400,,1,0,□ 도전적-혁신적 연구 지원을 위한 연구관리 체계 강화
PMD-DOC-POL-005-0183,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,전문기관 혁신,ㅇ (전문기관 혁신) 도전적-혁신적 R&D 생태계를 지원할 수 있도록 국가 R&D의 상당 부분을 관리 중인 전문기관의 업무 전문성 제고,CLS-SEED-DOC-POL-005-00401,CLS-SEED-DOC-POL-005-00401,CLS-SEED-DOC-POL-005-00402,1,1,ㅇ (전문기관 혁신) 도전적-혁신적 R&D 생태계를 지원할 수 있도록 국가 R&D의 상당 부분을 관리 중인 전문기관의 업무 전문성 제고
PMD-DOC-POL-005-0184,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,전문기관 전수조사를 통해 현황을 파악하고 R&D 기획-평가-관리 업무를 위한 공동 표준지침을 마련하여...,- 전문기관 전수조사를 통해 현황을 파악하고 R&D 기획-평가-관리 업무를 위한 공동 표준지침을 마련하여 일관적-전문적 서비스 제공,CLS-SEED-DOC-POL-005-00403,CLS-SEED-DOC-POL-005-00403,CLS-SEED-DOC-POL-005-00404,1,1,- 전문기관 전수조사를 통해 현황을 파악하고 R&D 기획-평가-관리 업무를 위한 공동 표준지침을 마련하여 일관적-전문적 서비스 제공
PMD-DOC-POL-005-0185,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해,"- 도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해, RFP 기획 가이드라인*을 마련하고 사전검토절차를 통해 점검",CLS-SEED-DOC-POL-005-00405,CLS-SEED-DOC-POL-005-00405,CLS-SEED-DOC-POL-005-00406 | CLS-SEED-DOC-POL-005-00409 | CLS-SEED-DOC-POL-005-00411,1,3,"- 도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해, RFP 기획 가이드라인*을 마련하고 사전검토절차를 통해 점검"
PMD-DOC-POL-005-0186,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고 전문적이고 책임있는...,- 우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고 전문적이고 책임있는 기획-관리 지원**,CLS-SEED-DOC-POL-005-00412,CLS-SEED-DOC-POL-005-00412,CLS-SEED-DOC-POL-005-00413 | CLS-SEED-DOC-POL-005-00414,1,2,- 우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고 전문적이고 책임있는 기획-관리 지원**
PMD-DOC-POL-005-0187,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,도전적 임무 전용 트랙,ㅇ (도전적 임무 전용 트랙) 세계를 선도할 차세대 성장동력 확보 및 전략기술 선점을 위한 범부처 메가 프로젝트(NEXT 프로젝트*) 추진,CLS-SEED-DOC-POL-005-00415,CLS-SEED-DOC-POL-005-00415,CLS-SEED-DOC-POL-005-00416,1,1,ㅇ (도전적 임무 전용 트랙) 세계를 선도할 차세대 성장동력 확보 및 전략기술 선점을 위한 범부처 메가 프로젝트(NEXT 프로젝트*) 추진
PMD-DOC-POL-005-0188,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,기술패권 경쟁 신속 대응을 위해 유연한 목표관리(Moving Target) 등을 허용하고,"- 기술패권 경쟁 신속 대응을 위해 유연한 목표관리(Moving Target) 등을 허용하고, 민간의 도전적 연구개발 참여를 위해 민간 매칭비율 완화*",CLS-SEED-DOC-POL-005-00417,CLS-SEED-DOC-POL-005-00417,CLS-SEED-DOC-POL-005-00418,1,1,"- 기술패권 경쟁 신속 대응을 위해 유연한 목표관리(Moving Target) 등을 허용하고, 민간의 도전적 연구개발 참여를 위해 민간 매칭비율 완화*"
PMD-DOC-POL-005-0189,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설('27년 신규,"- 실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설('27년 신규, 계속사업 형태)",CLS-SEED-DOC-POL-005-00419,CLS-SEED-DOC-POL-005-00419,CLS-SEED-DOC-POL-005-00420,1,1,"- 실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설('27년 신규, 계속사업 형태)"
PMD-DOC-POL-005-0190,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,기술-수요 연계,"ㅇ (기술-수요 연계) 연구자는 수요기업을 고려하며 연구하고, 기업은 연구성과를 쉽게 찾을 수 있도록 AI 기반 성과확산 플랫폼 개발 및 도입",CLS-SEED-DOC-POL-005-00422,CLS-SEED-DOC-POL-005-00422,CLS-SEED-DOC-POL-005-00423,1,1,"ㅇ (기술-수요 연계) 연구자는 수요기업을 고려하며 연구하고, 기업은 연구성과를 쉽게 찾을 수 있도록 AI 기반 성과확산 플랫폼 개발 및 도입"
PMD-DOC-POL-005-0191,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,정부R&D,"- 정부R&D, 기업 데이터 등*을 학습한 최신 딥러닝 알고리즘과 사업화 분석모델을 통해 유망 정부R&D와 수요기업 예측-매칭 지원",CLS-SEED-DOC-POL-005-00424,CLS-SEED-DOC-POL-005-00424,CLS-SEED-DOC-POL-005-00425,1,1,"- 정부R&D, 기업 데이터 등*을 학습한 최신 딥러닝 알고리즘과 사업화 분석모델을 통해 유망 정부R&D와 수요기업 예측-매칭 지원"
PMD-DOC-POL-005-0192,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_soft_problem_but_action_overrides,,,,,medium,제도적 제한 해소,ㅇ (제도적 제한 해소) 연구자 창업에서 창업 기업의 성장까지의 구조적 병목현상 제거를 위한 제도 개선 추진,CLS-SEED-DOC-POL-005-00426,CLS-SEED-DOC-POL-005-00426,,1,0,ㅇ (제도적 제한 해소) 연구자 창업에서 창업 기업의 성장까지의 구조적 병목현상 제거를 위한 제도 개선 추진
PMD-DOC-POL-005-0193,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기술료를 주식-지분 등으로 분배하고,"- 기술료를 주식-지분 등으로 분배하고, 기술거래 전문기관의 공정한 거래를 지원하는 제도적 유인책을 마련하여 공공연구성과의 기술이전 활성화",CLS-SEED-DOC-POL-005-00427,CLS-SEED-DOC-POL-005-00427,CLS-SEED-DOC-POL-005-00428,1,1,"- 기술료를 주식-지분 등으로 분배하고, 기술거래 전문기관의 공정한 거래를 지원하는 제도적 유인책을 마련하여 공공연구성과의 기술이전 활성화"
PMD-DOC-POL-005-0194,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,출연연 연구자의 기술사업화 활동을 저해하는 인사 제도 개선(휴-겸직 등) 및 창업 활동에 따른 지분 취...,- 출연연 연구자의 기술사업화 활동을 저해하는 인사 제도 개선(휴-겸직 등) 및 창업 활동에 따른 지분 취득 등 이해충돌 우려 사항 해소 방안 마련,CLS-SEED-DOC-POL-005-00429,CLS-SEED-DOC-POL-005-00429,CLS-SEED-DOC-POL-005-00430,1,1,- 출연연 연구자의 기술사업화 활동을 저해하는 인사 제도 개선(휴-겸직 등) 및 창업 활동에 따른 지분 취득 등 이해충돌 우려 사항 해소 방안 마련
PMD-DOC-POL-005-0195,DOC-POL-005,section5,medium,keep_as_regulatory_delta,review_required,,,,,,,,,,,,regulatory_delta,detected_current_to_improvement_pattern,infrastructure_policy,,,,medium,연구자의 연구-창업활동을 촉진할 수 있도록 현행 조세제도* 개선 검토,- 연구자의 연구-창업활동을 촉진할 수 있도록 현행 조세제도* 개선 검토,CLS-SEED-DOC-POL-005-00431,CLS-SEED-DOC-POL-005-00431,CLS-SEED-DOC-POL-005-00432,1,1,- 연구자의 연구-창업활동을 촉진할 수 있도록 현행 조세제도* 개선 검토
PMD-DOC-POL-005-0196,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,비영리기관 기술료 사용 비중 모니터링 및 법정 사용 비율* 미충족기관 제재조치 도입 검토 등을 통해 기...,- 비영리기관 기술료 사용 비중 모니터링 및 법정 사용 비율* 미충족기관 제재조치 도입 검토 등을 통해 기술사업화 핵심 주체의 성과 보상 강화,CLS-SEED-DOC-POL-005-00433,CLS-SEED-DOC-POL-005-00433,CLS-SEED-DOC-POL-005-00434,1,1,- 비영리기관 기술료 사용 비중 모니터링 및 법정 사용 비율* 미충족기관 제재조치 도입 검토 등을 통해 기술사업화 핵심 주체의 성과 보상 강화
PMD-DOC-POL-005-0197,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,플래그십 사업,ㅇ (플래그십 사업) 기술주도 성장을 위해 민-관 협력 R&D + 사업화를 통합 지원하는 범부처 메가 프로젝트(예시: (가칭)K-Moonshot 프로젝트) 추진,CLS-SEED-DOC-POL-005-00436,CLS-SEED-DOC-POL-005-00436,,1,0,ㅇ (플래그십 사업) 기술주도 성장을 위해 민-관 협력 R&D + 사업화를 통합 지원하는 범부처 메가 프로젝트(예시: (가칭)K-Moonshot 프로젝트) 추진
PMD-DOC-POL-005-0198,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,민-관 협력 조인트 벤처,"- 민-관 협력 조인트 벤처, 산-학-연 협력 사업단 등 다양한 형태로 기술개발-사업화-지식재산권(IP) 배분 등 제도적 사항까지 통합 지원",CLS-SEED-DOC-POL-005-00437,CLS-SEED-DOC-POL-005-00437,,1,0,"- 민-관 협력 조인트 벤처, 산-학-연 협력 사업단 등 다양한 형태로 기술개발-사업화-지식재산권(IP) 배분 등 제도적 사항까지 통합 지원"
PMD-DOC-POL-005-0199,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,美 DARPA를 벤치마킹,"- 美 DARPA를 벤치마킹, ▲임무 중심, ▲민-관 협업, ▲PM 중심의 혁신적 관리, ▲파격적 인센티브 제도 등 도전-혁신적 관리방식 도입",CLS-SEED-DOC-POL-005-00438,CLS-SEED-DOC-POL-005-00438,,1,0,"- 美 DARPA를 벤치마킹, ▲임무 중심, ▲민-관 협업, ▲PM 중심의 혁신적 관리, ▲파격적 인센티브 제도 등 도전-혁신적 관리방식 도입"
PMD-DOC-POL-005-0200,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,범부처 체계,ㅇ (범부처 체계) 全 부처의 R&D 성과확산 사업을 “성과확산형 사업군”으로 구분하고 예산-평가를 별도 관리하는 범부처 지원체계 마련,CLS-SEED-DOC-POL-005-00439,CLS-SEED-DOC-POL-005-00439,CLS-SEED-DOC-POL-005-00440,1,1,ㅇ (범부처 체계) 全 부처의 R&D 성과확산 사업을 “성과확산형 사업군”으로 구분하고 예산-평가를 별도 관리하는 범부처 지원체계 마련
PMD-DOC-POL-005-0201,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,법제 정비,ㅇ (법제 정비) 정부R&D 성과가 경제-사회-학술적으로 확산-활용될 수 있도록 정부 R&D 성과확산체계 구축을 위한 법제 개편 추진,CLS-SEED-DOC-POL-005-00441,CLS-SEED-DOC-POL-005-00441,CLS-SEED-DOC-POL-005-00442,1,1,ㅇ (법제 정비) 정부R&D 성과가 경제-사회-학술적으로 확산-활용될 수 있도록 정부 R&D 성과확산체계 구축을 위한 법제 개편 추진
PMD-DOC-POL-005-0202,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,국가연구개발사업을 통해 생성된 지식의 축적-확산 생태계 구축,□ 국가연구개발사업을 통해 생성된 지식의 축적-확산 생태계 구축,CLS-SEED-DOC-POL-005-00443,CLS-SEED-DOC-POL-005-00443,,1,0,□ 국가연구개발사업을 통해 생성된 지식의 축적-확산 생태계 구축
PMD-DOC-POL-005-0203,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,체계 구축,ㅇ (체계 구축) 국가연구개발사업을 통해 생성된 연구데이터*를 축적-확산하는 생태계 구축을 위한 근거법 마련,CLS-SEED-DOC-POL-005-00444,CLS-SEED-DOC-POL-005-00444,CLS-SEED-DOC-POL-005-00445,1,1,ㅇ (체계 구축) 국가연구개발사업을 통해 생성된 연구데이터*를 축적-확산하는 생태계 구축을 위한 근거법 마련
PMD-DOC-POL-005-0204,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,연구데이터 관리체계를 연구자 중심에서 연구개발기관 중심으로 개편하고,"- 연구데이터 관리체계를 연구자 중심에서 연구개발기관 중심으로 개편하고, 연구데이터 관리를 위한 거버넌스 확립 및 시스템 구축",CLS-SEED-DOC-POL-005-00446,CLS-SEED-DOC-POL-005-00446,CLS-SEED-DOC-POL-005-00447,1,1,"- 연구데이터 관리체계를 연구자 중심에서 연구개발기관 중심으로 개편하고, 연구데이터 관리를 위한 거버넌스 확립 및 시스템 구축"
PMD-DOC-POL-005-0205,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,연구개발기관의 저장소 및 정부 지원 플랫폼 간 연계를 통해 연구데이터 관리를 체계화하고,"- 연구개발기관의 저장소 및 정부 지원 플랫폼 간 연계를 통해 연구데이터 관리를 체계화하고, 수집-검색-이용 편의성 확보",CLS-SEED-DOC-POL-005-00448,CLS-SEED-DOC-POL-005-00448,CLS-SEED-DOC-POL-005-00449,1,1,"- 연구개발기관의 저장소 및 정부 지원 플랫폼 간 연계를 통해 연구데이터 관리를 체계화하고, 수집-검색-이용 편의성 확보"
PMD-DOC-POL-005-0206,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,공유-확산,ㅇ (공유-확산) 시범 사업(혁신도전형R&D 등)부터 연구데이터 등록 및 활용성 제고를 유인한 후 점진 확대,CLS-SEED-DOC-POL-005-00451,CLS-SEED-DOC-POL-005-00451,,1,0,ㅇ (공유-확산) 시범 사업(혁신도전형R&D 등)부터 연구데이터 등록 및 활용성 제고를 유인한 후 점진 확대
PMD-DOC-POL-005-0207,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,일부 연구과제는 데이터관리계획 수립 및 연구데이터 등록을 의무화하고,"- 일부 연구과제는 데이터관리계획 수립 및 연구데이터 등록을 의무화하고, 연구데이터 활용 시 출처를 명시하도록 하여 연구데이터 공유 촉진",CLS-SEED-DOC-POL-005-00452,CLS-SEED-DOC-POL-005-00452,CLS-SEED-DOC-POL-005-00453,1,1,"- 일부 연구과제는 데이터관리계획 수립 및 연구데이터 등록을 의무화하고, 연구데이터 활용 시 출처를 명시하도록 하여 연구데이터 공유 촉진"
PMD-DOC-POL-005-0208,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,TD-005,,medium,분야별 특성에 맞게 관리-공유할 수 있도록 분야별 전문센터를 지정하여 연구데이터 표준화,- 분야별 특성에 맞게 관리-공유할 수 있도록 분야별 전문센터를 지정하여 연구데이터 표준화,CLS-SEED-DOC-POL-005-00455,CLS-SEED-DOC-POL-005-00455,CLS-SEED-DOC-POL-005-00456,1,1,- 분야별 특성에 맞게 관리-공유할 수 있도록 분야별 전문센터를 지정하여 연구데이터 표준화
PMD-DOC-POL-005-0209,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,정부 R&D 사업을 통해 창출된 대표적 성과에 대해서는 대국민 홍보 강화,- 정부 R&D 사업을 통해 창출된 대표적 성과에 대해서는 대국민 홍보 강화,CLS-SEED-DOC-POL-005-00457,CLS-SEED-DOC-POL-005-00457,CLS-SEED-DOC-POL-005-00458,1,1,- 정부 R&D 사업을 통해 창출된 대표적 성과에 대해서는 대국민 홍보 강화
PMD-DOC-POL-005-0210,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지역 R&D 자율성 강화와 참여 확대로 지역 혁신성장 연계,□ 지역 R&D 자율성 강화와 참여 확대로 지역 혁신성장 연계,CLS-SEED-DOC-POL-005-00459,CLS-SEED-DOC-POL-005-00459,,1,0,□ 지역 R&D 자율성 강화와 참여 확대로 지역 혁신성장 연계
PMD-DOC-POL-005-0211,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,지역 자율 R&D,ㅇ (지역 자율 R&D) 지역이 주도적으로 기획-집행-성과를 책임지는 ‘지역 자율 R&D’ 체계로 전환하여 지역산업과 연구성과 연계,CLS-SEED-DOC-POL-005-00460,CLS-SEED-DOC-POL-005-00460,CLS-SEED-DOC-POL-005-00462 | CLS-SEED-DOC-POL-005-00464,1,2,ㅇ (지역 자율 R&D) 지역이 주도적으로 기획-집행-성과를 책임지는 ‘지역 자율 R&D’ 체계로 전환하여 지역산업과 연구성과 연계
PMD-DOC-POL-005-0212,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지역혁신 체계 정립,ㅇ (지역혁신 체계 정립) 지역별 역량-특성을 반영한 자율적 지역 R&D 추진체계 정립 지원,CLS-SEED-DOC-POL-005-00465,CLS-SEED-DOC-POL-005-00465,,1,0,ㅇ (지역혁신 체계 정립) 지역별 역량-특성을 반영한 자율적 지역 R&D 추진체계 정립 지원
PMD-DOC-POL-005-0213,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지역기업-지역거점대학-지역연구소 등 지역內 혁신주체들이 함께 참여하는 공동기획체계를 마련하여 성과 확산...,- 지역기업-지역거점대학-지역연구소 등 지역內 혁신주체들이 함께 참여하는 공동기획체계를 마련하여 성과 확산 생태계 조성,CLS-SEED-DOC-POL-005-00466,CLS-SEED-DOC-POL-005-00466,,1,0,- 지역기업-지역거점대학-지역연구소 등 지역內 혁신주체들이 함께 참여하는 공동기획체계를 마련하여 성과 확산 생태계 조성
PMD-DOC-POL-005-0214,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,정부와 지역의 소통을 바탕으로 지역 주도 R&D 정책-사업추진을 위한 컨트롤타워로 ‘지방과학기술진흥협의...,- 정부와 지역의 소통을 바탕으로 지역 주도 R&D 정책-사업추진을 위한 컨트롤타워로 ‘지방과학기술진흥협의회’ 강화,CLS-SEED-DOC-POL-005-00467,CLS-SEED-DOC-POL-005-00467,CLS-SEED-DOC-POL-005-00468,1,1,- 정부와 지역의 소통을 바탕으로 지역 주도 R&D 정책-사업추진을 위한 컨트롤타워로 ‘지방과학기술진흥협의회’ 강화
PMD-DOC-POL-005-0215,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,｢지역과학기술혁신법｣ 제정을 통해 지역별 R&D 투자전략,"- ｢지역과학기술혁신법｣ 제정을 통해 지역별 R&D 투자전략, 산학연 협력방안 등을 수립하도록 하여 연구성과가 산업성과로 확산되는 제도적 기반 구축",CLS-SEED-DOC-POL-005-00469,CLS-SEED-DOC-POL-005-00469,,1,0,"- ｢지역과학기술혁신법｣ 제정을 통해 지역별 R&D 투자전략, 산학연 협력방안 등을 수립하도록 하여 연구성과가 산업성과로 확산되는 제도적 기반 구축"
PMD-DOC-POL-005-0216,DOC-POL-005,section5,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,TD-005,,medium,지역 연구자-기업 지원,ㅇ (지역 연구자-기업 지원) 지역산업 성장의 기반이 될 지역 소재 연구자-기업 등의 정부 R&D 사업 참여 확대를 위한 근거 마련,CLS-SEED-DOC-POL-005-00470,CLS-SEED-DOC-POL-005-00470,,1,0,ㅇ (지역 연구자-기업 지원) 지역산업 성장의 기반이 될 지역 소재 연구자-기업 등의 정부 R&D 사업 참여 확대를 위한 근거 마련
PMD-DOC-POL-005-0217,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,TD-005,,medium,관련 지침 등 개정을 통해 지역 소재 대학-기업의 연구 참여 시 가점 등 인센티브를 부여할 수 있도록...,- 관련 지침 등 개정을 통해 지역 소재 대학-기업의 연구 참여 시 가점 등 인센티브를 부여할 수 있도록 우대 근거* 마련,CLS-SEED-DOC-POL-005-00471,CLS-SEED-DOC-POL-005-00471,CLS-SEED-DOC-POL-005-00472,1,1,- 관련 지침 등 개정을 통해 지역 소재 대학-기업의 연구 참여 시 가점 등 인센티브를 부여할 수 있도록 우대 근거* 마련
PMD-DOC-POL-005-0218,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지속가능한 과학기술혁신을 위한 범부처 추진체계 구축,□ 지속가능한 과학기술혁신을 위한 범부처 추진체계 구축,CLS-SEED-DOC-POL-005-00473,CLS-SEED-DOC-POL-005-00473,,1,0,□ 지속가능한 과학기술혁신을 위한 범부처 추진체계 구축
PMD-DOC-POL-005-0219,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,국가과학기술자문회의 기능강화,ㅇ (국가과학기술자문회의 기능강화) 과학기술 전문성과 정책 조정기능 강화를 위해 민간 참여를 확대하고 자문회의와 심의회의 분리 검토,CLS-SEED-DOC-POL-005-00475,CLS-SEED-DOC-POL-005-00475,CLS-SEED-DOC-POL-005-00477,1,1,ㅇ (국가과학기술자문회의 기능강화) 과학기술 전문성과 정책 조정기능 강화를 위해 민간 참여를 확대하고 자문회의와 심의회의 분리 검토
PMD-DOC-POL-005-0220,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,정책,ㅇ (정책) 범부처 협력을 기반으로 R&D 생태계 혁신을 위한 정책의 이행상황을 주기적으로 점검하고 신규 정책 수립-조정 추진,CLS-SEED-DOC-POL-005-00480,CLS-SEED-DOC-POL-005-00480,,1,0,ㅇ (정책) 범부처 협력을 기반으로 R&D 생태계 혁신을 위한 정책의 이행상황을 주기적으로 점검하고 신규 정책 수립-조정 추진
PMD-DOC-POL-005-0221,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_soft_problem_but_action_overrides,infrastructure_policy,,,,medium,현장점검,ㅇ (현장점검) 제도개선을 현장에서 체감할 수 있도록 기관의 내부규정 등 제한사항을 지속 점검-개선하기 위한 민관합동 현장점검단 운영,CLS-SEED-DOC-POL-005-00481,CLS-SEED-DOC-POL-005-00481,,1,0,ㅇ (현장점검) 제도개선을 현장에서 체감할 수 있도록 기관의 내부규정 등 제한사항을 지속 점검-개선하기 위한 민관합동 현장점검단 운영
PMD-DOC-POL-005-0222,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,부처별 추진과제 이행 실적을 주기적으로 점검,ㅇ 부처별 추진과제 이행 실적을 주기적으로 점검,CLS-SEED-DOC-POL-005-00484,CLS-SEED-DOC-POL-005-00484,CLS-SEED-DOC-POL-005-00485,1,1,ㅇ 부처별 추진과제 이행 실적을 주기적으로 점검
